,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
734,WJets_18,VR_pass,default,green,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_pass__FSRunc_down,WJets_18,W+ jets,,,1.0,shapes,Down,FSRunc
735,WJets_18,VR_pass,default,green,BKG,1.0,QCDscale_V,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_pass__QCDscale_uncert_up,WJets_18,W+ jets,,,1.0,shapes,Up,QCDscale_uncert
736,WJets_18,VR_pass,default,green,BKG,1.0,QCDscale_V,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_pass__QCDscale_uncert_down,WJets_18,W+ jets,,,1.0,shapes,Down,QCDscale_uncert
737,WJets_18,VR_pass,default,green,BKG,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_pass__nominal,WJets_18,W+ jets,,,,,,
738,data_obs,SR_fail,default,black,DATA,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_Data_Run2.root,MXvsMY_SR_fail__nominal,Data_Run2,Data,,,,,,
739,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,lumi_13TeV_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,1.01,,lnN,,
740,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__Pileup_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,Pileup
741,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__Pileup_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,Pileup
742,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JER_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,JER
743,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JER_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,JER
744,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JES_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,JES
745,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JES_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,JES
746,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JMS_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,JMS
747,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JMS_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,JMS
748,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JMR_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,JMR
749,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JMR_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,JMR
750,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,1.016,,lnN,,
751,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__L1PreFireWeight_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,L1PreFireWeight
752,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__L1PreFireWeight_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,L1PreFireWeight
753,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__TriggerEff16_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,TriggerEff16
754,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__TriggerEff16_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,TriggerEff16
755,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__PNetMD_Hbb_tag_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,PNetMD_Hbb_tag
756,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__PNetMD_Hbb_tag_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,PNetMD_Hbb_tag
757,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__PNet_W_tag_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,PNet_W_tag
758,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__PNet_W_tag_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,PNet_W_tag
759,NMSSM-XHY-1800-1200_16APV,SR_fail,default,black,SIGNAL,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,,,,
760,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,lumi_13TeV_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,1.01,,lnN,,
761,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__Pileup_up,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,Pileup
762,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__Pileup_down,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,Pileup
763,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JER_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,JER
764,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JER_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,JER
765,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JES_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,JES
766,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JES_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,JES
767,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JMS_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,JMS
768,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JMS_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,JMS
769,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JMR_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,JMR
770,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JMR_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,JMR
771,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,1.016,,lnN,,
772,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__L1PreFireWeight_up,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,L1PreFireWeight
773,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__L1PreFireWeight_down,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,L1PreFireWeight
774,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__TriggerEff16_up,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,TriggerEff16
775,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__TriggerEff16_down,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,TriggerEff16
776,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__PNetMD_Hbb_tag_up,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,PNetMD_Hbb_tag
777,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__PNetMD_Hbb_tag_down,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,PNetMD_Hbb_tag
778,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__PNet_W_tag_up,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,PNet_W_tag
779,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__PNet_W_tag_down,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,PNet_W_tag
780,NMSSM-XHY-1800-1200_16,SR_fail,default,black,SIGNAL,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,,,,
781,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,lumi_13TeV_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,1.02,,lnN,,
782,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_pileup_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__Pileup_up,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Up,Pileup
783,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_pileup_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__Pileup_down,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Down,Pileup
784,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_res_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17_JER_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Up,JER
785,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_res_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17_JER_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Down,JER
786,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_scale_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17_JES_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Up,JES
787,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_scale_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17_JES_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Down,JES
788,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_scale_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17_JMS_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Up,JMS
789,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_scale_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17_JMS_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Down,JMS
790,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_res_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17_JMR_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Up,JMR
791,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_res_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17_JMR_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Down,JMR
792,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,1.016,,lnN,,
793,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__L1PreFireWeight_up,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Up,L1PreFireWeight
794,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__L1PreFireWeight_down,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Down,L1PreFireWeight
795,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__TriggerEff17_up,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Up,TriggerEff17
796,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__TriggerEff17_down,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Down,TriggerEff17
797,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__PNetMD_Hbb_tag_up,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Up,PNetMD_Hbb_tag
798,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__PNetMD_Hbb_tag_down,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Down,PNetMD_Hbb_tag
799,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__PNet_W_tag_up,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Up,PNet_W_tag
800,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__PNet_W_tag_down,NMSSM-XHY-1800-1200_17,NMSSM,,,1.0,shapes,Down,PNet_W_tag
801,NMSSM-XHY-1800-1200_17,SR_fail,default,black,SIGNAL,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_17.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_17,NMSSM,,,,,,
802,NMSSM-XHY-1800-1200_18,SR_fail,default,black,SIGNAL,1.0,lumi_13TeV_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_18,NMSSM,,1.015,,lnN,,
803,NMSSM-XHY-1800-1200_18,SR_fail,default,black,SIGNAL,1.0,CMS_pileup_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_SR_fail__Pileup_up,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Up,Pileup
804,NMSSM-XHY-1800-1200_18,SR_fail,default,black,SIGNAL,1.0,CMS_pileup_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_SR_fail__Pileup_down,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Down,Pileup
805,NMSSM-XHY-1800-1200_18,SR_fail,default,black,SIGNAL,1.0,CMS_res_j_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18_JER_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Up,JER
806,NMSSM-XHY-1800-1200_18,SR_fail,default,black,SIGNAL,1.0,CMS_res_j_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18_JER_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Down,JER
807,NMSSM-XHY-1800-1200_18,SR_fail,default,black,SIGNAL,1.0,CMS_scale_j_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18_JES_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Up,JES
808,NMSSM-XHY-1800-1200_18,SR_fail,default,black,SIGNAL,1.0,CMS_scale_j_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18_JES_down.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Down,JES
809,NMSSM-XHY-1800-1200_18,SR_fail,default,black,SIGNAL,1.0,CMS_scale_jm_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18_JMS_up.root,MXvsMY_SR_fail__nominal,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Up,JMS
